,mutation_1,mutation_2,crossover_1,crossover_2
"[-17, 6, -48, -43, 46, 14, -37, -24, 12, 0]",0.0,0.0,0.0,-204.72666374456017
"[-17, 6, -48, -43, 46, 14, -37, -24, 12, -27]",0.0,0.0,0.0,0.0
"[36, -12, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,-75.8380427094393,0.0,0.0
"[36, -12, 27, 0, 0, 0, 0, 0, 0, 0]",-45.61290756163551,0.0,0.0,0.0
"[36, -12, 27, -7, 0, 0, 0, 0, 0, 0]",-51.23089060758444,0.0,0.0,0.0
"[36, -12, 27, -7, -15, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-69.94634278121688
"[36, -12, 27, -7, -15, -29, 0, 0, 0, 0]",0.0,0.0,-119.902018376591,0.0
"[36, -12, 27, -7, -15, -29, 50, 0, 0, 0]",-120.40134343539944,0.0,0.0,0.0
"[36, -12, 27, -7, -15, -29, 50, -4, 0, 0]",0.0,-152.41154569357667,0.0,0.0
"[36, -12, 27, -7, -15, -29, 50, -4, 41, 0]",0.0,0.0,0.0,-158.5813756936577
"[36, -12, 27, -7, -15, -29, 50, -4, 41, 18]",0.0,0.0,0.0,0.0
"[20, -29, 0, 0, 0, 0, 0, 0, 0, 0]",-28.088514775874113,0.0,0.0,0.0
"[20, -29, 10, 0, 0, 0, 0, 0, 0, 0]",-37.22134566621589,0.0,0.0,0.0
"[20, -29, 10, -20, 0, 0, 0, 0, 0, 0]",-42.66028616356416,0.0,0.0,0.0
"[20, -29, 10, -20, -15, 0, 0, 0, 0, 0]",-87.8291463517999,0.0,0.0,0.0
"[20, -29, 10, -20, -15, 48, 0, 0, 0, 0]",-90.34615772785133,0.0,0.0,0.0
"[20, -29, 10, -20, -15, 48, -10, 0, 0, 0]",0.0,-102.66127110745192,0.0,0.0
"[20, -29, 10, -20, -15, 48, -10, 25, 0, 0]",0.0,-127.41775588373035,0.0,0.0
"[20, -29, 10, -20, -15, 48, -10, 25, 36, 0]",0.0,0.0,0.0,-149.23478897144975
"[20, -29, 10, -20, -15, 48, -10, 25, 36, 34]",0.0,0.0,0.0,0.0
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-14.860006588070423
"[0, 1, -25, 0, 0, 0, 0, 0, 0, 0]",0.0,-22.774488904400304,0.0,0.0
"[0, 1, -25, -18, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-26.600126166887055
"[0, 1, -25, -18, -12, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-27.988170198317768
"[0, 1, -25, -18, -12, 9, 0, 0, 0, 0]",-69.12532628371268,0.0,0.0,0.0
"[0, 1, -25, -18, -12, 9, 46, 0, 0, 0]",0.0,0.0,0.0,-105.03395008194603
"[0, 1, -25, -18, -12, 9, 46, 43, 0, 0]",-120.68906831195062,0.0,0.0,0.0
"[0, 1, -25, -18, -12, 9, 46, 43, 28, 0]",-171.9492891728312,0.0,0.0,0.0
"[0, 1, -25, -18, -12, 9, 46, 43, 28, 51]",0.0,0.0,0.0,0.0
"[-32, -19, 0, 0, 0, 0, 0, 0, 0, 0]",-69.68814681052109,0.0,0.0,0.0
"[-32, -19, 44, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-92.30514998557199,0.0
"[-32, -19, 44, 34, 0, 0, 0, 0, 0, 0]",0.0,-116.05304345294833,0.0,0.0
"[-32, -19, 44, 34, 35, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-131.75465643740512
"[-32, -19, 44, 34, 35, 29, 0, 0, 0, 0]",0.0,-137.98840984807885,0.0,0.0
"[-32, -19, 44, 34, 35, 29, 18, 0, 0, 0]",0.0,-169.80249961108336,0.0,0.0
"[-32, -19, 44, 34, 35, 29, 18, -38, 0, 0]",0.0,-178.37072556973735,0.0,0.0
"[-32, -19, 44, 34, 35, 29, 18, -38, -19, 0]",0.0,0.0,0.0,-182.67938445323554
"[-32, -19, 44, 34, 35, 29, 18, -38, -19, -13]",0.0,0.0,0.0,0.0
"[-14, -27, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-21.25045736706591,0.0
"[-14, -27, 4, 0, 0, 0, 0, 0, 0, 0]",-29.57072162102139,0.0,0.0,0.0
"[-14, -27, 4, -19, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-67.02084363580303
"[-14, -27, 4, -19, -42, 0, 0, 0, 0, 0]",0.0,0.0,-70.10188404169037,0.0
"[-14, -27, 4, -19, -42, -11, 0, 0, 0, 0]",-75.7493620923027,0.0,0.0,0.0
"[-14, -27, 4, -19, -42, -11, -15, 0, 0, 0]",0.0,0.0,0.0,-79.24506729973358
"[-14, -27, 4, -19, -42, -11, -15, 14, 0, 0]",-103.8519900252797,0.0,0.0,0.0
"[-14, -27, 4, -19, -42, -11, -15, 14, -34, 0]",0.0,0.0,0.0,-110.30718728304032
"[-14, -27, 4, -19, -42, -11, -15, 14, -34, -16]",0.0,0.0,0.0,0.0
"[46, 42, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,-83.33881226197649,0.0,0.0
"[46, 42, -15, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-83.88271995986425
"[46, 42, -15, 6, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-127.79990523400856
"[46, 42, -15, 6, -45, 0, 0, 0, 0, 0]",0.0,-152.55739303506283,0.0,0.0
"[46, 42, -15, 6, -45, -34, 0, 0, 0, 0]",0.0,0.0,-200.62129787933802,0.0
"[46, 42, -15, 6, -45, -34, -48, 0, 0, 0]",0.0,-205.00363138680086,0.0,0.0
"[46, 42, -15, 6, -45, -34, -48, 15, 0, 0]",0.0,0.0,-220.10026956108572,0.0
"[46, 42, -15, 6, -45, -34, -48, 15, 28, 0]",-226.97694756800018,0.0,0.0,0.0
"[46, 42, -15, 6, -45, -34, -48, 15, 28, 19]",0.0,0.0,0.0,0.0
"[-8, 2, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-4.625989896682808
"[-8, 2, 11, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-33.42044619702272,0.0
"[-8, 2, 11, -36, 0, 0, 0, 0, 0, 0]",0.0,0.0,-60.53155192934783,0.0
"[-8, 2, 11, -36, -35, 0, 0, 0, 0, 0]",-61.5455148054259,0.0,0.0,0.0
"[-8, 2, 11, -36, -35, -6, 0, 0, 0, 0]",-64.84796995330987,0.0,0.0,0.0
"[-8, 2, 11, -36, -35, -6, -11, 0, 0, 0]",0.0,-74.49559440620352,0.0,0.0
"[-8, 2, 11, -36, -35, -6, -11, 22, 0, 0]",0.0,0.0,0.0,-75.44440437632555
"[-8, 2, 11, -36, -35, -6, -11, 22, 7, 0]",0.0,0.0,-81.59123376108941,0.0
"[-8, 2, 11, -36, -35, -6, -11, 22, 7, 18]",0.0,0.0,0.0,0.0
"[32, -5, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-36.158704141024444,0.0
"[32, -5, -26, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-71.09585293604742
"[32, -5, -26, -40, 0, 0, 0, 0, 0, 0]",0.0,-72.62182755627428,0.0,0.0
"[32, -5, -26, -40, -7, 0, 0, 0, 0, 0]",0.0,-79.17571966174434,0.0,0.0
"[32, -5, -26, -40, -7, 19, 0, 0, 0, 0]",-126.64236710638494,0.0,0.0,0.0
"[32, -5, -26, -40, -7, 19, -47, 0, 0, 0]",-152.47656104439397,0.0,0.0,0.0
"[32, -5, -26, -40, -7, 19, -47, -34, 0, 0]",0.0,0.0,0.0,-160.31731993595542
"[32, -5, -26, -40, -7, 19, -47, -34, 20, 0]",0.0,0.0,0.0,-160.3706313680048
"[32, -5, -26, -40, -7, 19, -47, -34, 20, 2]",0.0,0.0,0.0,0.0
"[-42, -26, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-60.425896061215646
"[-42, -26, -17, 0, 0, 0, 0, 0, 0, 0]",0.0,-90.48580449753997,0.0,0.0
"[-42, -26, -17, 39, 0, 0, 0, 0, 0, 0]",-134.29115492889923,0.0,0.0,0.0
"[-42, -26, -17, 39, 47, 0, 0, 0, 0, 0]",-146.95516511915181,0.0,0.0,0.0
"[-42, -26, -17, 39, 47, 26, 0, 0, 0, 0]",0.0,-164.18625821102236,0.0,0.0
"[-42, -26, -17, 39, 47, 26, -28, 0, 0, 0]",0.0,-220.7888656046665,0.0,0.0
"[-42, -26, -17, 39, 47, 26, -28, 54, 0, 0]",0.0,0.0,0.0,-270.6248127354201
"[-42, -26, -17, 39, 47, 26, -28, 54, -48, 0]",-270.66320320003695,0.0,0.0,0.0
"[-42, -26, -17, 39, 47, 26, -28, 54, -48, 2]",0.0,0.0,0.0,0.0
"[-41, -11, 0, 0, 0, 0, 0, 0, 0, 0]",-83.5905626667221,0.0,0.0,0.0
"[-41, -11, 47, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-116.81528572789883,0.0
"[-41, -11, 47, -39, 0, 0, 0, 0, 0, 0]",0.0,0.0,-242.15580056295516,0.0
"[-41, -11, 47, -39, 0, 23, 0, 0, 0, 0]",0.0,0.0,0.0,-144.3629653059494
"[-41, -11, 47, -39, 0, 23, 30, 0, 0, 0]",0.0,-173.77639125518158,0.0,0.0
"[-41, -11, 47, -39, 0, 23, 30, -37, 0, 0]",0.0,-182.0367735400072,0.0,0.0
"[-41, -11, 47, -39, 0, 23, 30, -37, 21, 0]",0.0,0.0,0.0,-219.47942173285557
"[-41, -11, 47, -39, 0, 23, 30, -37, 21, -42]",0.0,0.0,0.0,0.0
"[32, 1, -17, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-42.261169394906446
"[32, 1, -17, -26, 0, 0, 0, 0, 0, 0]",0.0,0.0,-73.38543099459905,0.0
"[32, 1, -17, -26, 40, 0, 0, 0, 0, 0]",0.0,-75.67135585885671,0.0,0.0
"[32, 1, -17, -26, 40, -9, 0, 0, 0, 0]",0.0,0.0,-76.34870620269773,0.0
"[32, 1, -17, -26, 40, -9, 6, 0, 0, 0]",0.0,-80.15940739653364,0.0,0.0
"[32, 1, -17, -26, 40, -9, 6, -12, 0, 0]",0.0,-160.35169971447795,0.0,0.0
"[32, 1, -17, -26, 40, -9, 6, -12, 0, 7]",0.0,0.0,0.0,0.0
"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-5.432884681267042,-55.018702929434816,-33.10853041745177,-4.664962057131639
"[5, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-33.455708581225174
"[5, 1, -39, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-36.12243138845404
"[5, 1, -39, -10, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-48.5323891649844
"[5, 1, -39, -10, -23, 0, 0, 0, 0, 0]",-48.524201440118745,0.0,0.0,0.0
"[5, 1, -39, -10, -23, 1, 0, 0, 0, 0]",0.0,0.0,-52.2061252596554,0.0
"[5, 1, -39, -10, -23, 1, 14, 0, 0, 0]",-92.82724143728268,0.0,0.0,0.0
"[5, 1, -39, -10, -23, 1, 14, -44, 0, 0]",0.0,0.0,-141.79217744060443,0.0
"[5, 1, -39, -10, -23, 1, 14, -44, -48, 0]",0.0,0.0,0.0,-167.84561639659773
"[5, 1, -39, -10, -23, 1, 14, -44, -48, -35]",0.0,0.0,0.0,0.0
"[-25, 2, 0, 0, 0, 0, 0, 0, 0, 0]",-15.046543501093117,0.0,0.0,0.0
"[-25, 2, 4, 0, 0, 0, 0, 0, 0, 0]",-15.346079783114822,0.0,0.0,0.0
"[-25, 2, 4, 4, 0, 0, 0, 0, 0, 0]",0.0,0.0,-31.4944749652234,0.0
"[-25, 2, 4, 4, 29, 0, 0, 0, 0, 0]",0.0,-59.88911067986926,0.0,0.0
"[-25, 2, 4, 4, 29, -36, 0, 0, 0, 0]",0.0,-95.9041240728382,0.0,0.0
"[-25, 2, 4, 4, 29, -36, 43, 0, 0, 0]",-99.48666014339328,0.0,0.0,0.0
"[-25, 2, 4, 4, 29, -36, 43, -12, 0, 0]",0.0,-143.2100984545783,0.0,0.0
"[-25, 2, 4, 4, 29, -36, 43, -12, 47, 0]",0.0,0.0,-145.79263869238792,0.0
"[-25, 2, 4, 4, 29, -36, 43, -12, 47, -10]",0.0,0.0,0.0,0.0
"[9, 40, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-72.14323232192413,0.0
"[9, 40, 44, 0, 0, 0, 0, 0, 0, 0]",-83.49460545723974,0.0,0.0,0.0
"[9, 40, 44, 24, 0, 0, 0, 0, 0, 0]",0.0,-89.22111751688965,0.0,0.0
"[9, 40, 44, 24, 17, 0, 0, 0, 0, 0]",0.0,-96.19356507236033,0.0,0.0
"[9, 40, 44, 24, 17, -17, 0, 0, 0, 0]",0.0,0.0,-141.55728618601646,0.0
"[9, 40, 44, 24, 17, -17, 48, 0, 0, 0]",0.0,0.0,-142.436035551304,0.0
"[9, 40, 44, 24, 17, -17, 48, 7, 0, 0]",0.0,0.0,-144.05141810778224,0.0
"[9, 40, 44, 24, 17, -17, 48, 7, 10, 0]",0.0,-181.20775652650903,0.0,0.0
"[9, 40, 44, 24, 17, -17, 48, 7, 10, -42]",0.0,0.0,0.0,0.0
"[14, 38, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-61.29616951063563,0.0
"[14, 38, 38, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-62.74594952965029
"[14, 38, 38, -7, 0, 0, 0, 0, 0, 0]",0.0,-100.1678079746021,0.0,0.0
"[14, 38, 38, -7, 44, 0, 0, 0, 0, 0]",0.0,0.0,-120.74640061094706,0.0
"[14, 38, 38, -7, 44, -31, 0, 0, 0, 0]",0.0,0.0,0.0,-121.094151885442
"[14, 38, 38, -7, 44, -31, 5, 0, 0, 0]",0.0,0.0,0.0,-131.4754962977907
"[14, 38, 38, -7, 44, -31, 5, -21, 0, 0]",0.0,-138.4681874472465,0.0,0.0
"[14, 38, 38, -7, 44, -31, 5, -21, 19, 0]",0.0,0.0,-193.2910505323591,0.0
"[14, 38, 38, -7, 44, -31, 5, -21, 19, 53]",0.0,0.0,0.0,0.0
"[0, 17, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,-38.465867064778976,0.0,0.0
"[0, 17, 41, 0, 0, 0, 0, 0, 0, 0]",0.0,-40.15269761713654,0.0,0.0
"[0, 17, 41, 10, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-47.76531537017296
"[0, 17, 41, 10, -18, 0, 0, 0, 0, 0]",0.0,0.0,-89.02577018139382,0.0
"[0, 17, 41, 10, -18, 46, 0, 0, 0, 0]",0.0,-89.26497185273885,0.0,0.0
"[0, 17, 41, 10, -18, 46, -2, 0, 0, 0]",0.0,-89.43892603619341,0.0,0.0
"[0, 17, 41, 10, -18, 46, -2, -2, 0, 0]",0.0,-105.68856519546019,0.0,0.0
"[0, 17, 41, 10, -18, 46, -2, -2, 29, 0]",0.0,0.0,-106.93108299349879,0.0
"[0, 17, 41, 10, -18, 46, -2, -2, 29, -6]",0.0,0.0,0.0,0.0
"[9, -21, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,-26.877816441382993,-32.38185587993222,0.0
"[9, -21, 32, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-86.56026865748012
"[9, -21, 32, 53, 0, 0, 0, 0, 0, 0]",0.0,-90.61815564491103,0.0,0.0
"[9, -21, 32, 53, 15, 0, 0, 0, 0, 0]",0.0,0.0,-117.27602272761521,0.0
"[9, -21, 32, 53, 15, 37, 0, 0, 0, 0]",-127.11850668255146,0.0,0.0,0.0
"[9, -21, 32, 53, 15, 37, -21, 0, 0, 0]",0.0,0.0,-166.1664880084167,0.0
"[9, -21, 32, 53, 15, 37, -21, -43, 0, 0]",0.0,0.0,-166.34371742995754,0.0
"[9, -21, 32, 53, 15, 37, -21, -43, -2, 0]",-170.50757501913722,0.0,0.0,0.0
"[9, -21, 32, 53, 15, 37, -21, -43, -2, -13]",0.0,0.0,0.0,0.0
"[18, 16, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-15.052988334425864,0.0
"[18, 16, 15, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-16.970430644776872
"[18, 16, 15, -8, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-27.11810344275239
"[18, 16, 15, -8, 23, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-78.2640311749241
"[18, 16, 15, -8, 23, -49, 0, 0, 0, 0]",0.0,0.0,0.0,-113.06743992171731
"[18, 16, 15, -8, 23, -49, -40, 0, 0, 0]",0.0,0.0,0.0,-171.3570616764941
"[18, 16, 15, -8, 23, -49, -40, 54, 0, 0]",0.0,0.0,-175.24099623990773,0.0
"[18, 16, 15, -8, 23, -49, -40, 54, 14, 0]",-197.60703889448243,0.0,0.0,0.0
"[18, 16, 15, -8, 23, -49, -40, 54, 14, 34]",0.0,0.0,0.0,0.0
"[-25, 9, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,-42.07972940909395,0.0,0.0
"[-25, 9, 37, 0, 0, 0, 0, 0, 0, 0]",0.0,-42.15605727969548,0.0,0.0
"[-25, 9, 37, -1, 0, 0, 0, 0, 0, 0]",0.0,-44.66997180452948,0.0,0.0
"[-25, 9, 37, -1, 12, 0, 0, 0, 0, 0]",0.0,-84.69575847195821,0.0,0.0
"[-25, 9, 37, -1, 12, -43, 0, 0, 0, 0]",0.0,0.0,-126.82795246352465,0.0
"[-25, 9, 37, -1, 12, -43, 46, 0, 0, 0]",0.0,-147.27203742465002,0.0,0.0
"[-25, 9, 37, -1, 12, -43, 46, -30, 0, 0]",0.0,0.0,0.0,-155.65793421683466
"[-25, 9, 37, -1, 12, -43, 46, -30, -19, 0]",0.0,-155.85309852630886,0.0,0.0
"[-25, 9, 37, -1, 12, -43, 46, -30, -19, -2]",0.0,0.0,0.0,0.0
"[-23, 3, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,-13.814456916734464,0.0,0.0
"[-23, 3, 8, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-30.162160570200694
"[-23, 3, 8, 29, 0, 0, 0, 0, 0, 0]",-32.2107828981278,0.0,0.0,0.0
"[-23, 3, 8, 29, 11, 0, 0, 0, 0, 0]",-55.356080563920806,0.0,0.0,0.0
"[-23, 3, 8, 29, 11, -33, 0, 0, 0, 0]",0.0,0.0,0.0,-61.7224939266037
"[-23, 3, 8, 29, 11, -33, 18, 0, 0, 0]",0.0,-80.53807290333162,0.0,0.0
"[-23, 3, 8, 29, 11, -33, 18, 31, 0, 0]",-90.4202354842673,0.0,0.0,0.0
"[-23, 3, 8, 29, 11, -33, 18, 31, 23, 0]",0.0,-92.92866427356304,0.0,0.0
"[-23, 3, 8, 29, 11, -33, 18, 31, 23, 12]",0.0,0.0,0.0,0.0
"[-28, -18, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-32.41304484490324
"[-28, -18, 19, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-32.73279244405082,0.0
"[-28, -18, 19, -3, 0, 0, 0, 0, 0, 0]",0.0,0.0,-83.50595014219321,0.0
"[-28, -18, 19, -3, -49, 0, 0, 0, 0, 0]",-85.40753928258955,0.0,0.0,0.0
"[-28, -18, 19, -3, -49, -8, 0, 0, 0, 0]",-92.67179766361984,0.0,0.0,0.0
"[-28, -18, 19, -3, -49, -8, -18, 0, 0, 0]",-92.68403986743515,0.0,0.0,0.0
"[-28, -18, 19, -3, -49, -8, -18, 2, 0, 0]",-95.27995050078171,0.0,0.0,0.0
"[-28, -18, 19, -3, -49, -8, -18, 2, 12, 0]",-104.800635483925,0.0,0.0,0.0
"[-28, -18, 19, -3, -49, -8, -18, 2, 12, 22]",0.0,0.0,0.0,0.0
"[-6, -48, 0, 0, 0, 0, 0, 0, 0, 0]",-56.208457980489555,0.0,0.0,0.0
"[-6, -48, -15, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-64.09260409399616,0.0
"[-6, -48, -15, -18, 0, 0, 0, 0, 0, 0]",0.0,-64.33780503776201,0.0,0.0
"[-6, -48, -15, -18, 4, 0, 0, 0, 0, 0]",-103.01697926289292,0.0,0.0,0.0
"[-6, -48, -15, -18, 4, -42, 0, 0, 0, 0]",-154.18451185736112,0.0,0.0,0.0
"[-6, -48, -15, -18, 4, -42, -49, 0, 0, 0]",0.0,0.0,-168.99143896949383,0.0
"[-6, -48, -15, -18, 4, -42, -49, -26, 0, 0]",0.0,0.0,0.0,-168.97163033272628
"[-6, -48, -15, -18, 4, -42, -49, -26, 1, 0]",0.0,0.0,0.0,-202.78172829531542
"[-6, -48, -15, -18, 4, -42, -49, -26, 1, -40]",0.0,0.0,0.0,0.0
"[-13, 2, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,-7.75770222867365,0.0,0.0
"[-13, 2, -11, 0, 0, 0, 0, 0, 0, 0]",-7.920079774940114,0.0,0.0,0.0
"[-13, 2, -11, 4, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-16.29971492200067
"[-13, 2, -11, 4, 21, 0, 0, 0, 0, 0]",0.0,0.0,-47.239289134858026,0.0
"[-13, 2, -11, 4, 21, -38, 0, 0, 0, 0]",-59.42740754942785,0.0,0.0,0.0
"[-13, 2, -11, 4, 21, -38, 25, 0, 0, 0]",-62.71906816845603,0.0,0.0,0.0
"[-13, 2, -11, 4, 21, -38, 25, -11, 0, 0]",0.0,0.0,0.0,-65.85532135913931
"[-13, 2, -11, 4, 21, -38, 25, -11, -11, 0]",-83.00811579584985,0.0,0.0,0.0
"[-13, 2, -11, 4, 21, -38, 25, -11, -11, -28]",0.0,0.0,0.0,0.0
"[41, 46, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-94.23423221258429,0.0
"[41, 46, -29, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-94.97167577115071
"[41, 46, -29, 7, 0, 0, 0, 0, 0, 0]",0.0,-104.27863080212661,0.0,0.0
"[41, 46, -29, 7, -20, 0, 0, 0, 0, 0]",0.0,-138.83651213674293,0.0,0.0
"[41, 46, -29, 7, -20, -40, 0, 0, 0, 0]",-144.4052480445086,0.0,0.0,0.0
"[41, 46, -29, 7, -20, -40, -15, 0, 0, 0]",-144.5365055272267,0.0,0.0,0.0
"[41, 46, -29, 7, -20, -40, -15, -1, 0, 0]",0.0,0.0,-150.6298681273587,0.0
"[41, 46, -29, 7, -20, -40, -15, -1, -16, 0]",-151.45365812244938,0.0,0.0,0.0
"[41, 46, -29, 7, -20, -40, -15, -1, -16, -5]",0.0,0.0,0.0,0.0
"[4, -15, 0, 0, 0, 0, 0, 0, 0, 0]",-7.957619050574583,0.0,0.0,0.0
"[4, -15, -8, 0, 0, 0, 0, 0, 0, 0]",-12.93835433408307,0.0,0.0,0.0
"[4, -15, -8, 16, 0, 0, 0, 0, 0, 0]",-45.08426201429574,0.0,0.0,0.0
"[4, -15, -8, 16, -39, 0, 0, 0, 0, 0]",-53.69679140786484,0.0,0.0,0.0
"[4, -15, -8, 16, -39, -19, 0, 0, 0, 0]",0.0,0.0,-107.89359379621914,0.0
"[4, -15, -8, 16, -39, -19, 0, 7, 0, 0]",0.0,0.0,0.0,-55.201090703010024
"[4, -15, -8, 16, -39, -19, 0, 7, -4, 0]",0.0,0.0,-58.009820684337875,0.0
"[4, -15, -8, 16, -39, -19, 0, 7, -4, -10]",0.0,0.0,0.0,0.0
"[47, 9, -4, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-57.391344768681556
"[47, 9, -4, 26, 0, 0, 0, 0, 0, 0]",-57.55721102188854,0.0,0.0,0.0
"[47, 9, -4, 26, 4, 0, 0, 0, 0, 0]",-113.12152100122393,0.0,0.0,0.0
"[47, 9, -4, 26, 4, 53, 0, 0, 0, 0]",-130.80725504387206,0.0,0.0,0.0
"[47, 9, -4, 26, 4, 53, 30, 0, 0, 0]",0.0,0.0,-177.82525214742714,0.0
"[47, 9, -4, 26, 4, 53, 30, 49, 0, 0]",0.0,0.0,-194.38438431958173,0.0
"[47, 9, -4, 26, 4, 53, 30, 49, -27, 0]",0.0,-205.62974131593933,0.0,0.0
"[47, 9, -4, 26, 4, 53, 30, 49, -27, 24]",0.0,0.0,0.0,0.0
"[-2, 36, 32, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-93.57655149662773
"[-2, 36, 32, -47, 0, 0, 0, 0, 0, 0]",0.0,-128.25030026220574,0.0,0.0
"[-2, 36, 32, -47, -40, 0, 0, 0, 0, 0]",0.0,-131.42305872392254,0.0,0.0
"[-2, 36, 32, -47, -40, -11, 0, 0, 0, 0]",0.0,0.0,0.0,-154.08384834227746
"[-2, 36, 32, -47, -40, -11, -32, 0, 0, 0]",0.0,0.0,-195.64670862598058,0.0
"[-2, 36, 32, -47, -40, -11, -32, -44, 0, 0]",0.0,0.0,-212.6384740008352,0.0
"[-2, 36, 32, -47, -40, -11, -32, -44, -28, 0]",0.0,-254.8729720624021,0.0,0.0
"[-2, 36, 32, -47, -40, -11, -32, -44, -28, -44]",0.0,0.0,0.0,0.0
"[3, -14, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,-15.33318048691173,0.0,0.0
"[3, -14, -21, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-50.3617081645064
"[3, -14, -21, -40, 0, 0, 0, 0, 0, 0]",0.0,0.0,-100.73476875210045,0.0
"[3, -14, -21, -40, -49, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-100.84666682833202
"[3, -14, -21, -40, -49, 3, 0, 0, 0, 0]",0.0,0.0,-100.97507126838427,0.0
"[3, -14, -21, -40, -49, 3, -1, 0, 0, 0]",-124.0306564515846,0.0,0.0,0.0
"[3, -14, -21, -40, -49, 3, -1, 34, 0, 0]",-125.8990195463911,0.0,0.0,0.0
"[3, -14, -21, -40, -49, 3, -1, 34, -8, 0]",0.0,0.0,0.0,-132.85435447085473
"[3, -14, -21, -40, -49, 3, -1, 34, -8, 19]",0.0,0.0,0.0,0.0
"[-43, 50, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-105.80772071246662,0.0
"[-43, 50, -28, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-107.47268338997146,0.0
"[-43, 50, -28, -8, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-122.83617158956704
"[-43, 50, -28, -8, 28, 0, 0, 0, 0, 0]",0.0,-134.63863694796942,0.0,0.0
"[-43, 50, -28, -8, 28, 25, 0, 0, 0, 0]",0.0,0.0,-172.98270311239622,0.0
"[-43, 50, -28, -8, 28, 25, -42, 0, 0, 0]",-183.05353627404534,0.0,0.0,0.0
"[-43, 50, -28, -8, 28, 25, -42, -21, 0, 0]",-220.21873989556707,0.0,0.0,0.0
"[-43, 50, -28, -8, 28, 25, -42, -21, -42, 0]",0.0,0.0,0.0,-262.33373299142
"[-43, 50, -28, -8, 28, 25, -42, -21, -42, 46]",0.0,0.0,0.0,0.0
"[52, 28, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,-98.14696892924792,0.0,0.0
"[52, 28, -36, 0, 0, 0, 0, 0, 0, 0]",-98.91526892906701,0.0,0.0,0.0
"[52, 28, -36, -5, 0, 0, 0, 0, 0, 0]",-103.97907978172583,0.0,0.0,0.0
"[52, 28, -36, -5, 16, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-128.35772512218406
"[52, 28, -36, -5, 16, 35, 0, 0, 0, 0]",0.0,-133.4869504246727,0.0,0.0
"[52, 28, -36, -5, 16, 35, -15, 0, 0, 0]",-161.12884406370029,0.0,0.0,0.0
